Lenguage,Text,texto_tokenizado
en,Flaming works well on granite because granite is made up of minerals with differing heat,"['flaming', 'work', 'well', 'on', 'granite', 'because', 'granite', 'is', 'made', 'up', 'of', 'mineral', 'with', 'differing', 'heat']"
en,Antequera is a district of the San Pedro Department Paraguay with Puerto Antequera the main,"['antequera', 'is', 'district', 'of', 'the', 'san', 'pedro', 'department', 'paraguay', 'with', 'puerto', 'antequera', 'the', 'main']"
en,Evolving capacities is the concept in which education child development and youth development programs led,"['evolving', 'capacity', 'is', 'the', 'concept', 'in', 'which', 'education', 'child', 'development', 'and', 'youth', 'development', 'program', 'led']"
en,It is also directly linked to the right to be heard requiring adults to be,"['it', 'is', 'also', 'directly', 'linked', 'to', 'the', 'right', 'to', 'be', 'heard', 'requiring', 'adult', 'to', 'be']"
en,The concept of evolving capacities is employed internationally as a direct alternative to popular concepts,"['the', 'concept', 'of', 'evolving', 'capacity', 'is', 'employed', 'internationally', 'direct', 'alternative', 'to', 'popular', 'concept']"
en,Mont de lArpille is a mountain of the Alps located southwest of Martigny in the,"['mont', 'de', 'larpille', 'is', 'mountain', 'of', 'the', 'alp', 'located', 'southwest', 'of', 'martigny', 'in', 'the']"
en,It is located north of the Col de la Forclaz and geographically part of the,"['it', 'is', 'located', 'north', 'of', 'the', 'col', 'de', 'la', 'forclaz', 'and', 'geographically', 'part', 'of', 'the']"
en,His wife Lore Klebe wrote the libretto based on the novel LAssommoir in German Der,"['his', 'wife', 'lore', 'klebe', 'wrote', 'the', 'libretto', 'based', 'on', 'the', 'novel', 'lassommoir', 'in', 'german', 'der']"
en,The opera premiered on November at the Deutsche Oper am Rhein DÃ¼sseldorf Germany under the,"['the', 'opera', 'premiered', 'on', 'november', 'at', 'the', 'deutsche', 'oper', 'am', 'rhein', 'da', 'sseldorf', 'germany', 'under', 'the']"
en,It may spawn in the East China Sea as large numbers of spent individuals are,"['it', 'may', 'spawn', 'in', 'the', 'east', 'china', 'sea', 'large', 'number', 'of', 'spent', 'individual', 'are']"
en,Inge Simonsen born July is a Norwegian distance runner who tied for first place in,"['inge', 'simonsen', 'born', 'july', 'is', 'norwegian', 'distance', 'runner', 'who', 'tied', 'for', 'first', 'place', 'in']"
en,In that race he and the other winner American Dick Beardsley intentionally crossed the finish,"['in', 'that', 'race', 'he', 'and', 'the', 'other', 'winner', 'american', 'dick', 'beardsley', 'intentionally', 'crossed', 'the', 'finish']"
en,According to Beardsley It was a big deal for both of us because neither one,"['according', 'to', 'beardsley', 'it', 'wa', 'big', 'deal', 'for', 'both', 'of', 'because', 'neither', 'one']"
en,Kenneth Barnard Keating May â May was an American attorney politician judge and diplomat from,"['kenneth', 'barnard', 'keating', 'may', 'may', 'wa', 'an', 'american', 'attorney', 'politician', 'judge', 'and', 'diplomat', 'from']"
en,A native of Lima New York Keating graduated from Genesee Wesleyan Seminary the University of,"['native', 'of', 'lima', 'new', 'york', 'keating', 'graduated', 'from', 'genesee', 'wesleyan', 'seminary', 'the', 'university', 'of']"
en,During World War I Keating served with the Student Army Training Corps at the University,"['during', 'world', 'war', 'keating', 'served', 'with', 'the', 'student', 'army', 'training', 'corp', 'at', 'the', 'university']"
en,He joined the United States Army for World War II and was commissioned as a,"['he', 'joined', 'the', 'united', 'state', 'army', 'for', 'world', 'war', 'ii', 'and', 'wa', 'commissioned']"
en,office that managed the LendLease Program for the China Burma India Theater and was promoted,"['office', 'that', 'managed', 'the', 'lendlease', 'program', 'for', 'the', 'china', 'burma', 'india', 'theater', 'and', 'wa', 'promoted']"
en,Keating remained in the Organized Reserve Corps after his wartime service was promoted to brigadier,"['keating', 'remained', 'in', 'the', 'organized', 'reserve', 'corp', 'after', 'his', 'wartime', 'service', 'wa', 'promoted', 'to', 'brigadier']"
en,During his House tenure Keating developed a reputation as a moderate on many issues which,"['during', 'his', 'house', 'tenure', 'keating', 'developed', 'reputation', 'moderate', 'on', 'many', 'issue', 'which']"
en,Keating was an advocate of desegregation and played a key role in breaking the filibuster,"['keating', 'wa', 'an', 'advocate', 'of', 'desegregation', 'and', 'played', 'key', 'role', 'in', 'breaking', 'the', 'filibuster']"
en,Keating was one of many moderate to liberal Republicans who refused to endorse conservative Republican,"['keating', 'wa', 'one', 'of', 'many', 'moderate', 'to', 'liberal', 'republican', 'who', 'refused', 'to', 'endorse', 'conservative', 'republican']"
en,Kennedy in Keating practiced law briefly then won a seat on the New York Court,"['kennedy', 'in', 'keating', 'practiced', 'law', 'briefly', 'then', 'won', 'seat', 'on', 'the', 'new', 'york', 'court']"
en,He served in India until when he resigned and returned home to campaign for the,"['he', 'served', 'in', 'india', 'until', 'when', 'he', 'resigned', 'and', 'returned', 'home', 'to', 'campaign', 'for', 'the']"
en,In Nixon appointed Keating Ambassador to Israel and Keating remained in this position until his,"['in', 'nixon', 'appointed', 'keating', 'ambassador', 'to', 'israel', 'and', 'keating', 'remained', 'in', 'this', 'position', 'until', 'his']"
en,In April Keating suffered a heart attack in New York City while en route to,"['in', 'april', 'keating', 'suffered', 'heart', 'attack', 'in', 'new', 'york', 'city', 'while', 'en', 'route', 'to']"
en,New intellectual properties include Army of Two Dead Space Left Dead LittleBigPlanet Mirrors Edge Race,"['new', 'intellectual', 'property', 'include', 'army', 'of', 'two', 'dead', 'space', 'left', 'dead', 'littlebigplanet', 'mirror', 'edge', 'race']"
en,KealeloOPilikua is a black lava formation which abuts the west bank near the mouth of,"['kealeloopilikua', 'is', 'black', 'lava', 'formation', 'which', 'abuts', 'the', 'west', 'bank', 'near', 'the', 'mouth', 'of']"
en,Bewsey and Whitecross is a ward to the west of the town centre of Warrington,"['bewsey', 'and', 'whitecross', 'is', 'ward', 'to', 'the', 'west', 'of', 'the', 'town', 'centre', 'of', 'warrington']"
en,Sankey Valley Park runs through Bewsey there are community centres at Whitecross and Bewsey Park,"['sankey', 'valley', 'park', 'run', 'through', 'bewsey', 'there', 'are', 'community', 'centre', 'at', 'whitecross', 'and', 'bewsey', 'park']"
en,There are five primary schools while the nearest high schools are Beamont Collegiate Academy in,"['there', 'are', 'five', 'primary', 'school', 'while', 'the', 'nearest', 'high', 'school', 'are', 'beamont', 'collegiate', 'academy', 'in']"
en,DeAngelis born October is a retired American professional basketball player who spent one season in,"['deangelis', 'born', 'october', 'is', 'retired', 'american', 'professional', 'basketball', 'player', 'who', 'spent', 'one', 'season', 'in']"
en,DeAngelis grew up in Cherry Hill New Jersey and graduated in from what is now,"['deangelis', 'grew', 'up', 'in', 'cherry', 'hill', 'new', 'jersey', 'and', 'graduated', 'in', 'from', 'what', 'is', 'now']"
en,DeAngelis also played baseball at Saint Josephs and was inducted into the schools baseball hall,"['deangelis', 'also', 'played', 'baseball', 'at', 'saint', 'joseph', 'and', 'wa', 'inducted', 'into', 'the', 'school', 'baseball', 'hall']"
en,It produces classic contemporary and new plays and is the Tony Award recipient for Best,"['it', 'produce', 'classic', 'contemporary', 'and', 'new', 'play', 'and', 'is', 'the', 'tony', 'award', 'recipient', 'for', 'best']"
en,Dallas Theater Center produces its original works at the Kalita Humphreys Theater in a building,"['dallas', 'theater', 'center', 'produce', 'it', 'original', 'work', 'at', 'the', 'kalita', 'humphreys', 'theater', 'in', 'building']"
en,The Apostolic Prefecture of Shiqian Shihtsien is a Latin prediocesan missionary jurisdiction of the Catholic,"['the', 'apostolic', 'prefecture', 'of', 'shiqian', 'shihtsien', 'is', 'latin', 'prediocesan', 'missionary', 'jurisdiction', 'of', 'the', 'catholic']"
en,directly subject to the Holy See and its Roman Congregation for the Evangelization of Peoples,"['directly', 'subject', 'to', 'the', 'holy', 'see', 'and', 'it', 'roman', 'congregation', 'for', 'the', 'evangelization', 'of', 'people']"
en,The AB D AbwurfbehÃ¤lter was a cluster bomb dispenser used by the Luftwaffe during World,"['the', 'ab', 'abwurfbeha$?lter', 'wa', 'cluster', 'bomb', 'dispenser', 'used', 'by', 'the', 'luftwaffe', 'during', 'world']"
en,Hitman Howie Tee born Howard Thompson is an Englishborn hiphop DJ and producer of West,"['hitman', 'howie', 'tee', 'born', 'howard', 'thompson', 'is', 'an', 'englishborn', 'hiphop', 'dj', 'and', 'producer', 'of', 'west']"
en,Howie got his start in the early âs as a member of the electro hiphop,"['howie', 'got', 'his', 'start', 'in', 'the', 'early', 'member', 'of', 'the', 'electro', 'hiphop']"
en,I Got It Made by Special Ed and Treat em Right by Chubb Rock were,"['got', 'it', 'made', 'by', 'special', 'ed', 'and', 'treat', 'em', 'right', 'by', 'chubb', 'rock', 'were']"
en,In he mixed and coproduced the Billboard I Wanna Sex You Up by Color Me,"['in', 'he', 'mixed', 'and', 'coproduced', 'the', 'billboard', 'wanna', 'sex', 'you', 'up', 'by', 'color', 'me']"
en,He has also done remixes for Madonna Heavy D Maxi Priest Little Shawn among others,"['he', 'ha', 'also', 'done', 'remixes', 'for', 'madonna', 'heavy', 'maxi', 'priest', 'little', 'shawn', 'among', 'others']"
en,Howie mentored a teenaged Spencer Bellamy who went on to release the underground hiphop classic,"['howie', 'mentored', 'teenaged', 'spencer', 'bellamy', 'who', 'went', 'on', 'to', 'release', 'the', 'underground', 'hiphop', 'classic']"
en,Bid Kaj Persian Ø¨ÙØ¯ÙØ¬â also Romanized as BÄ«d Kaj also known as BÄ«d Kaje Movaqqat,"['bid', 'kaj', 'persian', 'o""uo-uo!a', 'also', 'romanized', 'ba<<d', 'kaj', 'also', 'known', 'ba<<d', 'kaje', 'movaqqat']"
en,In October Joseph set the m Flying Start world record at the International Cycling Union,"['in', 'october', 'joseph', 'set', 'the', 'flying', 'start', 'world', 'record', 'at', 'the', 'international', 'cycling', 'union']"
en,Ya ben du changement Theres a Lot of Change is a album by La Bottine,"['ya', 'ben', 'du', 'changement', 'there', 'lot', 'of', 'change', 'is', 'album', 'by', 'la', 'bottine']"
en,English served as the head football coach at Eastern Michigan University from to compiling a,"['english', 'served', 'the', 'head', 'football', 'coach', 'at', 'eastern', 'michigan', 'university', 'from', 'to', 'compiling']"
en,NORWAY Bussekspress is a Norwegian intercity coach network with lines between Kristiansand in the south,"['norway', 'bussekspress', 'is', 'norwegian', 'intercity', 'coach', 'network', 'with', 'line', 'between', 'kristiansand', 'in', 'the', 'south']"
en,The lines are operated by many different companies while they are marketed through NORWAY Bussekspress,"['the', 'line', 'are', 'operated', 'by', 'many', 'different', 'company', 'while', 'they', 'are', 'marketed', 'through', 'norway', 'bussekspress']"
en,The services provide a public transport alternative where there are no train services and also,"['the', 'service', 'provide', 'public', 'transport', 'alternative', 'where', 'there', 'are', 'no', 'train', 'service', 'and', 'also']"
en,the Sognefjord and the western counties of Rogaland Hordaland Sogn og Fjordane and MÃ¸re og,"['the', 'sognefjord', 'and', 'the', 'western', 'county', 'of', 'rogaland', 'hordaland', 'sogn', 'og', 'fjordane', 'and', 'ma,re', 'og']"
en,There are also international bus lines from Stavanger to Hamburg Germany and from Oslo to,"['there', 'are', 'also', 'international', 'bus', 'line', 'from', 'stavanger', 'to', 'hamburg', 'germany', 'and', 'from', 'oslo', 'to']"
en,The company does not operate routes itself instead it is a marketing company that provides,"['the', 'company', 'doe', 'not', 'operate', 'route', 'itself', 'instead', 'it', 'is', 'marketing', 'company', 'that', 'provides']"
en,Zygmunt MiÅkowski pseudonym Teodor Tomasz JeÅ¼ March Podolia Governorate Russian Empire â January Lausanne Switzerland,"['zygmunt', 'miakowski', 'pseudonym', 'teodor', 'tomasz', 'jea', 'march', 'podolia', 'governorate', 'russian', 'empire', 'january', 'lausanne', 'switzerland']"
en,He became a member of the Serbian Learned Society in the society which preceded the,"['he', 'became', 'member', 'of', 'the', 'serbian', 'learned', 'society', 'in', 'the', 'society', 'which', 'preceded', 'the']"
en,Noel Andrew Burke born November in Belfast is a Northern Irish singer who is best,"['noel', 'andrew', 'burke', 'born', 'november', 'in', 'belfast', 'is', 'northern', 'irish', 'singer', 'who', 'is', 'best']"
en,Vitus Dance which released the album Love Me Love My Dogma in before splitting up,"['vitus', 'dance', 'which', 'released', 'the', 'album', 'love', 'me', 'love', 'my', 'dogma', 'in', 'before', 'splitting', 'up']"
en,Shortly after the split Burke was contacted by Will Sergeant and eventually joined the Bunnymen,"['shortly', 'after', 'the', 'split', 'burke', 'wa', 'contacted', 'by', 'will', 'sergeant', 'and', 'eventually', 'joined', 'the', 'bunnymen']"
en,The band released Reverberation to mostly negative reviews though the album has subsequently garnered some,"['the', 'band', 'released', 'reverberation', 'to', 'mostly', 'negative', 'review', 'though', 'the', 'album', 'ha', 'subsequently', 'garnered', 'some']"
en,Vitus Dance for some live shows and an album of new material Glyphotheque was released,"['vitus', 'dance', 'for', 'some', 'live', 'show', 'and', 'an', 'album', 'of', 'new', 'material', 'glyphotheque', 'wa', 'released']"
en,Pawn Shop Chronicles also known as Hustlers is a American crime comedy film directed by,"['pawn', 'shop', 'chronicle', 'also', 'known', 'hustler', 'is', 'american', 'crime', 'comedy', 'film', 'directed', 'by']"
en,The film stars an ensemble cast led by Paul Walker Matt Dillon Brendan Fraser Vincent,"['the', 'film', 'star', 'an', 'ensemble', 'cast', 'led', 'by', 'paul', 'walker', 'matt', 'dillon', 'brendan', 'fraser', 'vincent']"
en,Centering on the events in and around a pawn shop Pawn Shop Chronicles tells three,"['centering', 'on', 'the', 'event', 'in', 'and', 'around', 'pawn', 'shop', 'pawn', 'shop', 'chronicle', 'tell', 'three']"
en,This was the final film featuring Walker to be released in his lifetime as he,"['this', 'wa', 'the', 'final', 'film', 'featuring', 'walker', 'to', 'be', 'released', 'in', 'his', 'lifetime', 'he']"
en,Arzawa was the name of a region and a political entity a kingdom or a,"['arzawa', 'wa', 'the', 'name', 'of', 'region', 'and', 'political', 'entity', 'kingdom', 'or']"
en,The core of Arzawa is believed to be along the Kaystros River now known as,"['the', 'core', 'of', 'arzawa', 'is', 'believed', 'to', 'be', 'along', 'the', 'kaystros', 'river', 'now', 'known']"
en,It succeeded the Assuwa league which also included parts of western Anatolia but was conquered,"['it', 'succeeded', 'the', 'assuwa', 'league', 'which', 'also', 'included', 'part', 'of', 'western', 'anatolia', 'but', 'wa', 'conquered']"
en,On the other hand it was in close contact with the Ahhiyawa of the Hittite,"['on', 'the', 'other', 'hand', 'it', 'wa', 'in', 'close', 'contact', 'with', 'the', 'ahhiyawa', 'of', 'the', 'hittite']"
