Language,Text,texto_tokenizado
en,Wilson is Professor Emeritus and Senior Scholar Humanities and Religious Studies York University Toronto where,"['study', 'humanity', 'toronto', 'wilson', 'religious', 'where', 'senior', 'scholar', 'university', 'emeritus', 'professor']"
en,It formed during the late Miocene when a progressive shallowing of the subducting Nazca Plate,"['when', 'progressive', 'miocene', 'formed', 'nazca', 'during', 'shallowing', 'subducting', 'plate', 'late']"
en,Seismic activity in the area may indicate the presence of a residual magma chamber however,"['however', 'chamber', 'magma', 'activity', 'indicate', 'seismic', 'area', 'may', 'residual', 'presence']"
en,Leptaxis wollastoni is an endangered species of airbreathing land snail a terrestrial pulmonate gastropod mollusk,"['terrestrial', 'specie', 'gastropod', 'airbreathing', 'leptaxis', 'endangered', 'mollusk', 'wollastoni', 'pulmonate', 'snail', 'an']"
en,Allyssa Lacey Lane born May is a FilipinoAmerican professional wrestler currently signed to WWE under,"['signed', 'currently', 'professional', 'wrestler', 'allyssa', 'born', 'may', 'lacey', 'wwe', 'to', 'filipinoamerican', 'lane']"
en,It is one of the major redlight districts in Japan along with KabukichÅ Tokyo and,"['redlight', 'major', 'with', 'tokyo', 'along', 'one', 'kabukicha']"
en,Susukino is often noted as èé in kanji and ã¹ã¹ã­ã in katakana and directly translated,"['a1a1aa', 'noted', 'katakana', 'directly', 'kanji', 'translated', 'susukino', 'often', 'ee']"
en,There are no longer any fluent speakers of Jukun but some people may remember it,"['jukun', 'any', 'fluent', 'people', 'may', 'longer', 'there', 'but', 'some', 'speaker', 'remember', 'are']"
en,Mary Nelson Archambaud born Mary Alice Nelson Penobscot pronunciation Molly Dellis November â February best,"['alice', 'molly', 'dellis', 'archambaud', 'mary', 'born', 'penobscot', 'pronunciation', 'nelson', 'february']"
en,He was the penultimate minister of the Government Information Office from to a post he,"['post', 'from', 'information', 'minister', 'government', 'penultimate', 'office', 'to', 'he']"
en,Knockmore from Irish Cnoc MÃ³r meaning big hill is an upland area and townland situated,"['upland', 'situated', 'meaning', 'ma3r', 'from', 'area', 'hill', 'irish', 'townland', 'knockmore', 'cnoc', 'an']"
en,This area together with the adjacent Barrs of Boho and most of the uplands in,"['upland', 'with', 'most', 'this', 'adjacent', 'area', 'boho', 'barrs', 'together']"
en,This area is notable for its flora and geology which is protected under an areas,"['flora', 'which', 'for', 'this', 'protected', 'area', 'geology', 'notable', 'an']"
en,There are also a number of sites of archaeological significance which have been recorded since,"['also', 'significance', 'which', 'recorded', 'site', 'number', 'archaeological', 'been', 'there', 'since', 'are']"
en,The Ecclesiastical Courts Jurisdiction Act Vict c is an Act of the Parliament of the,"['court', 'vict', 'act', 'ecclesiastical', 'parliament', 'jurisdiction', 'an']"
en,Launched in September FanHouse was considered the Internets most linked sports blog by aggregator BallHype,"['sport', 'most', 'blog', 'ballhype', 'by', 'linked', 'launched', 'aggregator', 'fanhouse', 'considered']"
en,In January FanHouse began hiring experienced print journalists including Jay Mariotti of the Chicago SunTimes,"['including', 'experienced', 'began', 'chicago', 'hiring', 'journalist', 'mariotti', 'suntimes', 'jay', 'fanhouse', 'january', 'print']"
en,FanHouse has continued to bolster its roster hiring writers away from the Orlando Sentinel Atlanta,"['continued', 'ha', 'roster', 'sentinel', 'hiring', 'from', 'orlando', 'writer', 'fanhouse', 'to', 'atlanta', 'bolster']"
en,FanHouse kept its stable of traditional bloggers as well including widely published Michael David Smith,"['including', 'blogger', 'well', 'traditional', 'widely', 'kept', 'fanhouse', 'stable', 'published']"
en,Upon its launch it became the first sports blog to pay many sports bloggers a,"['sport', 'many', 'blogger', 'became', 'blog', 'launch', 'pay', 'upon', 'to']"
en,Previous executive producers have moved on to leadership positions at Yahoo Jamie Mottram Yardbarker Alana,"['mottram', 'on', 'leadership', 'previous', 'yahoo', 'alana', 'position', 'yardbarker', 'producer', 'at', 'executive', 'moved', 'to', 'jamie']"
en,In January Sporting News announced a partnership with AOL to take over editorial control of,"['partnership', 'with', 'take', 'to', 'aol', 'announced', 'editorial', 'news', 'sporting', 'control', 'january']"
en,Roobarb commonly known as Roobarb and Custard is a British animated childrens television programme created,"['commonly', 'known', 'roobarb', 'television', 'custard', 'created', 'childrens', 'programme', 'animated', 'british']"
en,Each cartoon written by Calveley and directed by Bob Godfrey was about five minutes long,"['written', 'godfrey', 'bob', 'calveley', 'minute', 'cartoon', 'by', 'five', 'directed', 'about', 'each']"
en,However the first showing was an earlier short pilot at the end of an episode,"['showing', 'however', 'end', 'earlier', 'episode', 'short', 'pilot', 'at', 'an']"
en,The theme is that of the friendly rivalry between Roobarb a green dog with an,"['dog', 'with', 'roobarb', 'rivalry', 'green', 'between', 'friendly', 'theme', 'that', 'an']"
en,The BYU Cougars womens soccer team represented BYU during the NCAA Division I womens soccer,"['division', 'represented', 'woman', 'during', 'ncaa', 'cougar', 'soccer', 'byu']"
en,The Cougars were coached for a st consecutive season by Jennifer Rockwood who was cocoach,"['rockwood', 'consecutive', 'for', 'cocoach', 'coached', 'st', 'who', 'by', 'jennifer', 'were', 'cougar', 'season']"
en,Before BYU womens soccer competed as a club team and not as a member of,"['before', 'competed', 'member', 'woman', 'not', 'byu', 'soccer']"
en,The Cougars enter the season having won three consecutive West Coast Conference championships and having,"['consecutive', 'coast', 'having', 'three', 'championship', 'cougar', 'enter', 'season', 'conference']"
en,The Cougars also come in having been picked to win the WCC womens soccer crown,"['win', 'also', 'having', 'crown', 'wcc', 'been', 'come', 'woman', 'cougar', 'soccer', 'to', 'picked']"
en,On the last day of the season BYU won their fourth consecutive WCC soccer title,"['on', 'last', 'consecutive', 'fourth', 'their', 'wcc', 'title', 'day', 'soccer', 'byu', 'season']"
en,BYU advanced to the second round of the College Cup where they were defeated by,"['they', 'round', 'second', 'to', 'college', 'where', 'defeated', 'by', 'were', 'byu', 'advanced']"
en,Stone flaming or thermaling is the application of high temperature to the surface of stone,"['temperature', 'flaming', 'application', 'to', 'thermaling', 'surface', 'or']"
en,The sudden application of a torch to the surface of stone causes the surface layer,"['application', 'sudden', 'cause', 'surface', 'torch', 'layer', 'to']"
en,Flaming works well on granite because granite is made up of minerals with differing heat,"['heat', 'flaming', 'on', 'made', 'with', 'mineral', 'well', 'differing', 'granite', 'up', 'work']"
en,Antequera is a district of the San Pedro Department Paraguay with Puerto Antequera the main,"['department', 'paraguay', 'with', 'main', 'puerto', 'antequera']"
en,Evolving capacities is the concept in which education child development and youth development programs led,"['led', 'evolving', 'which', 'youth', 'development', 'program', 'concept', 'capacity', 'education', 'child']"
en,It is also directly linked to the right to be heard requiring adults to be,"['heard', 'also', 'right', 'directly', 'requiring', 'linked', 'be', 'to', 'adult']"
en,The concept of evolving capacities is employed internationally as a direct alternative to popular concepts,"['evolving', 'internationally', 'employed', 'concept', 'capacity', 'alternative', 'to', 'direct']"
en,Mont de lArpille is a mountain of the Alps located southwest of Martigny in the,"['mont', 'southwest', 'located', 'larpille', 'alp', 'martigny', 'mountain']"
en,It is located north of the Col de la Forclaz and geographically part of the,"['located', 'col', 'geographically', 'north', 'forclaz', 'part']"
en,His wife Lore Klebe wrote the libretto based on the novel LAssommoir in German Der,"['lore', 'wife', 'based', 'on', 'wrote', 'german', 'der', 'his', 'klebe', 'novel', 'libretto', 'lassommoir']"
en,The opera premiered on November at the Deutsche Oper am Rhein DÃ¼sseldorf Germany under the,"['deutsche', 'on', 'opera', 'rhein', 'germany', 'sseldorf', 'am', 'da', 'at', 'oper', 'premiered']"
en,It may spawn in the East China Sea as large numbers of spent individuals are,"['spawn', 'spent', 'large', 'number', 'may', 'china', 'sea', 'are', 'individual']"
en,Inge Simonsen born July is a Norwegian distance runner who tied for first place in,"['simonsen', 'place', 'runner', 'for', 'tied', 'who', 'born', 'distance', 'july', 'inge', 'norwegian']"
en,In that race he and the other winner American Dick Beardsley intentionally crossed the finish,"['crossed', 'dick', 'race', 'other', 'finish', 'beardsley', 'american', 'winner', 'intentionally', 'that', 'he']"
en,According to Beardsley It was a big deal for both of us because neither one,"['deal', 'according', 'for', 'beardsley', 'one', 'both', 'to', 'neither']"
en,Kenneth Barnard Keating May â May was an American attorney politician judge and diplomat from,"['kenneth', 'diplomat', 'from', 'american', 'barnard', 'may', 'attorney', 'keating', 'politician', 'judge', 'an']"
en,A native of Lima New York Keating graduated from Genesee Wesleyan Seminary the University of,"['seminary', 'graduated', 'from', 'genesee', 'university', 'native', 'wesleyan', 'lima', 'keating']"
en,During World War I Keating served with the Student Army Training Corps at the University,"['student', 'with', 'world', 'university', 'served', 'army', 'during', 'at', 'corp', 'keating', 'war']"
en,He joined the United States Army for World War II and was commissioned as a,"['for', 'world', 'commissioned', 'joined', 'army', 'war', 'he']"
en,office that managed the LendLease Program for the China Burma India Theater and was promoted,"['promoted', 'india', 'for', 'program', 'china', 'office', 'managed', 'that', 'lendlease', 'burma']"
en,Keating remained in the Organized Reserve Corps after his wartime service was promoted to brigadier,"['promoted', 'after', 'remained', 'brigadier', 'wartime', 'reserve', 'his', 'service', 'organized', 'corp', 'to', 'keating']"
en,During his House tenure Keating developed a reputation as a moderate on many issues which,"['many', 'on', 'which', 'developed', 'moderate', 'issue', 'his', 'during', 'house', 'keating', 'reputation', 'tenure']"
en,Keating was an advocate of desegregation and played a key role in breaking the filibuster,"['role', 'filibuster', 'breaking', 'advocate', 'keating', 'desegregation', 'played', 'an']"
en,Keating was one of many moderate to liberal Republicans who refused to endorse conservative Republican,"['endorse', 'liberal', 'many', 'moderate', 'one', 'who', 'republican', 'conservative', 'keating', 'to', 'refused']"
en,Kennedy in Keating practiced law briefly then won a seat on the New York Court,"['briefly', 'on', 'court', 'then', 'law', 'practiced', 'keating', 'kennedy', 'seat']"
en,He served in India until when he resigned and returned home to campaign for the,"['resigned', 'returned', 'when', 'india', 'for', 'served', 'until', 'to', 'campaign', 'he']"
en,In Nixon appointed Keating Ambassador to Israel and Keating remained in this position until his,"['ambassador', 'appointed', 'this', 'position', 'nixon', 'his', 'until', 'israel', 'keating', 'to', 'remained']"
en,In April Keating suffered a heart attack in New York City while en route to,"['heart', 'to', 'attack', 'keating', 'while', 'suffered']"
en,New intellectual properties include Army of Two Dead Space Left Dead LittleBigPlanet Mirrors Edge Race,"['race', 'left', 'intellectual', 'mirror', 'property', 'space', 'edge', 'army', 'two', 'littlebigplanet', 'include']"
en,KealeloOPilikua is a black lava formation which abuts the west bank near the mouth of,"['formation', 'which', 'near', 'kealeloopilikua', 'lava', 'bank', 'abuts', 'mouth']"
en,Bewsey and Whitecross is a ward to the west of the town centre of Warrington,"['centre', 'ward', 'warrington', 'bewsey', 'town', 'to', 'whitecross']"
en,Sankey Valley Park runs through Bewsey there are community centres at Whitecross and Bewsey Park,"['centre', 'community', 'run', 'bewsey', 'whitecross', 'through', 'there', 'at', 'sankey', 'are']"
en,There are five primary schools while the nearest high schools are Beamont Collegiate Academy in,"['beamont', 'nearest', 'five', 'there', 'academy', 'while', 'collegiate', 'are', 'primary']"
en,DeAngelis born October is a retired American professional basketball player who spent one season in,"['retired', 'basketball', 'professional', 'spent', 'one', 'american', 'who', 'born', 'player', 'october', 'deangelis', 'season']"
en,DeAngelis grew up in Cherry Hill New Jersey and graduated in from what is now,"['graduated', 'from', 'cherry', 'what', 'now', 'hill', 'grew', 'up', 'deangelis']"
en,DeAngelis also played baseball at Saint Josephs and was inducted into the schools baseball hall,"['also', 'inducted', 'baseball', 'joseph', 'at', 'played', 'deangelis', 'into']"
en,It produces classic contemporary and new plays and is the Tony Award recipient for Best,"['classic', 'produce', 'for', 'play', 'recipient', 'contemporary']"
en,Dallas Theater Center produces its original works at the Kalita Humphreys Theater in a building,"['dallas', 'produce', 'kalita', 'humphreys', 'original', 'building', 'at', 'work', 'center']"
en,The Apostolic Prefecture of Shiqian Shihtsien is a Latin prediocesan missionary jurisdiction of the Catholic,"['prediocesan', 'prefecture', 'catholic', 'shiqian', 'missionary', 'shihtsien', 'latin', 'jurisdiction', 'apostolic']"
en,directly subject to the Holy See and its Roman Congregation for the Evangelization of Peoples,"['congregation', 'directly', 'subject', 'see', 'for', 'holy', 'evangelization', 'people', 'to']"
en,The AB D AbwurfbehÃ¤lter was a cluster bomb dispenser used by the Luftwaffe during World,"['luftwaffe', 'cluster', 'world', 'used', 'dispenser', 'ab', 'by', 'bomb', 'during', 'abwurfbeha$?lter']"
en,Hitman Howie Tee born Howard Thompson is an Englishborn hiphop DJ and producer of West,"['englishborn', 'dj', 'thompson', 'hitman', 'howard', 'producer', 'born', 'hiphop', 'tee', 'howie', 'an']"
en,Howie got his start in the early âs as a member of the electro hiphop,"['electro', 'member', 'got', 'hiphop', 'his', 'howie', 'early']"
en,I Got It Made by Special Ed and Treat em Right by Chubb Rock were,"['em', 'ed', 'made', 'right', 'chubb', 'special', 'rock', 'got', 'by', 'were', 'treat']"
en,In he mixed and coproduced the Billboard I Wanna Sex You Up by Color Me,"['sex', 'you', 'up', 'by', 'color', 'coproduced', 'me', 'wanna', 'mixed', 'he']"
en,He has also done remixes for Madonna Heavy D Maxi Priest Little Shawn among others,"['done', 'maxi', 'also', 'ha', 'for', 'madonna', 'heavy', 'little', 'remixes', 'priest', 'among', 'shawn', 'others', 'he']"
en,Howie mentored a teenaged Spencer Bellamy who went on to release the underground hiphop classic,"['classic', 'teenaged', 'on', 'underground', 'to', 'spencer', 'howie', 'who', 'mentored', 'hiphop', 'bellamy', 'went', 'release']"
en,Bid Kaj Persian Ø¨ÙØ¯ÙØ¬â also Romanized as BÄ«d Kaj also known as BÄ«d Kaje Movaqqat,"['kaje', 'also', 'bid', 'ba<<d', 'known', 'o""uo-uo!a', 'romanized', 'kaj', 'movaqqat', 'persian']"
en,In October Joseph set the m Flying Start world record at the International Cycling Union,"['union', 'flying', 'cycling', 'world', 'joseph', 'at', 'october', 'set']"
en,Ya ben du changement Theres a Lot of Change is a album by La Bottine,"['ya', 'ben', 'changement', 'bottine', 'change', 'by', 'du', 'there', 'lot']"
en,English served as the head football coach at Eastern Michigan University from to compiling a,"['coach', 'compiling', 'football', 'eastern', 'english', 'to', 'from', 'university', 'served', 'at', 'head', 'michigan']"
en,NORWAY Bussekspress is a Norwegian intercity coach network with lines between Kristiansand in the south,"['south', 'coach', 'with', 'bussekspress', 'norway', 'network', 'intercity', 'between', 'line', 'kristiansand', 'norwegian']"
